PLANet_hold_out_2019_cpnd_name	PLANet_hold_out_2019_cpnd_affi	PLANet_hold_out_2019_cpnd_smiles	PLANet_v18_cpnd_name	PLANet_v18_cpnd_affi	PLANet_v18_cpnd_smiles	similarity
CHEMBL4226_6fyp_CHEMBL1230165	8.0	O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12	CHEMBL2147_5o11_CHEMBL1230165	5.907630300370879	O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12	1.0
CHEMBL4226_6fyp_CHEMBL1230165	8.0	O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12	CHEMBL3629_3pe1_CHEMBL1230165	9.250921944742199	O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12	1.0
CHEMBL4247_6mx8_CHEMBL3824246	9.096910013008056	COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2C(N)=O)n1	CHEMBL1981_3ekn_CHEMBL3824246	8.468521082957745	COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2C(N)=O)n1	1.0
CHEMBL4295910_5zfi_CHEMBL4127859	4.853871964321762	COc1cccc(Cl)c1CC1CN/C(=N\N(C)C)CN(CC(=O)Nc2cccc(-c3cnn(C)c3)c2)C1=O	CHEMBL2443_5y9l_CHEMBL4127859	4.9586073148417755	COc1cccc(Cl)c1CC1CN/C(=N\N(C)C)CN(CC(=O)Nc2cccc(-c3cnn(C)c3)c2)C1=O	1.0
CHEMBL4295910_5zfi_CHEMBL4128828	4.721246399047171	COc1cccc(C)c1CC1CN/C(=N\N(C)C)CN(CC(=O)Nc2cccc(-c3cnn(C)c3)c2)C1=O	CHEMBL2443_5y9l_CHEMBL4128828	4.886056647693163	COc1cccc(C)c1CC1CN/C(=N\N(C)C)CN(CC(=O)Nc2cccc(-c3cnn(C)c3)c2)C1=O	1.0
CHEMBL4355_5y7z_CHEMBL24828	7.0655015487564325	COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	CHEMBL203_2ito_CHEMBL24828	8.022276394711152	COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	1.0
CHEMBL4355_5y7z_CHEMBL24828	7.0655015487564325	COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	CHEMBL203_2ito_CHEMBL533849	6.301029995663981	COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	1.0
CHEMBL4355_5y7z_CHEMBL24828	7.0655015487564325	COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	CHEMBL2041_2ivu_CHEMBL24828	7.468521082957745	COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	1.0
CHEMBL4355_5y7z_CHEMBL24828	7.0655015487564325	COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	CHEMBL260_1di9_CHEMBL24828	5.599999383023619	COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	1.0
CHEMBL4355_5y7z_CHEMBL304929	8.167491087293763	C#Cc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1	CHEMBL203_2itz_CHEMBL304929	9.259637310505756	C#Cc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1	1.0
CHEMBL4355_5y7z_CHEMBL309682	8.0	COc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC	CHEMBL203_3ug2_CHEMBL309682	7.657577319177793	COc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC	1.0
CHEMBL4355_5y7z_CHEMBL309682	8.0	COc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC	CHEMBL203_3ug2_CHEMBL543904	6.301029995663981	COc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC	1.0
CHEMBL4355_5y7z_CHEMBL31965	7.0	C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	CHEMBL203_2itz_CHEMBL31965	9.657577319177793	C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	1.0
CHEMBL4355_5y7z_CHEMBL31965	7.0	C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	CHEMBL203_2itz_CHEMBL545315	8.610924374808178	C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1	1.0
CHEMBL4355_5y7z_CHEMBL4468521	6.823908740944319	COCCOc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OCCOC	CHEMBL203_2itz_CHEMBL4468521	7.275724130399211	COCCOc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OCCOC	1.0
CHEMBL4355_5y7z_CHEMBL939	7.886056647693162	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	CHEMBL203_2itz_CHEMBL939	8.979303657420887	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	1.0
CHEMBL4355_5y7z_CHEMBL939	7.886056647693162	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	CHEMBL2041_5amn_CHEMBL939	5.769551078621726	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	1.0
CHEMBL4355_5y7z_CHEMBL939	7.886056647693162	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	CHEMBL5147_2vwu_CHEMBL939	5.6020599913279625	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	1.0
CHEMBL4355_5y80_CHEMBL29197	6.585026652029183	COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC	CHEMBL203_2ity_CHEMBL1204168	9.18045606445813	COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC	1.0
CHEMBL4355_5y80_CHEMBL29197	6.585026652029183	COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC	CHEMBL203_2ity_CHEMBL29197	11.221848749616356	COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC	1.0
CHEMBL4355_5y80_CHEMBL29197	6.585026652029183	COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC	CHEMBL301_1di8_CHEMBL29197	3.6020599913279625	COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC	1.0
CHEMBL4355_5y80_CHEMBL553	8.508638306165727	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	CHEMBL203_2itz_CHEMBL1079742	7.154901959985742	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	1.0
CHEMBL4355_5y80_CHEMBL553	8.508638306165727	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	CHEMBL203_2itz_CHEMBL553	9.112741517135724	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	1.0
CHEMBL4355_5y80_CHEMBL553	8.508638306165727	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	CHEMBL2041_5amn_CHEMBL553	5.886056647693162	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	1.0
CHEMBL4375_5xv7_CHEMBL1738797	6.709965388637482	CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O	CHEMBL4247_3aox_CHEMBL1738797	8.479876892471149	CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O	1.0
CHEMBL4375_5xv7_CHEMBL4468747	7.443697499232713	CCc1cc2c(cc1-c1cccc(S(=O)(=O)F)c1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O	CHEMBL4247_3aox_CHEMBL4468747	7.9586073148417755	CCc1cc2c(cc1-c1cccc(S(=O)(=O)F)c1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O	1.0
CHEMBL4531_5ody_CHEMBL3680813	6.6777807052660805	OCC1O[C@@H](S[C@@H]2CCCC(n3cc(-c4ccc(F)cc4)nn3)C2O)C(O)[C@@H](n2cc(-c3ccc(F)cc3)nn2)[C@H]1O	CHEMBL4915_4y24_CHEMBL3680813	5.920818753952375	OCC1O[C@@H](S[C@@H]2CCCC(n3cc(-c4ccc(F)cc4)nn3)C2O)C(O)[C@@H](n2cc(-c3ccc(F)cc3)nn2)[C@H]1O	1.0
CHEMBL4531_5ody_CHEMBL3680814	6.259637310505756	OCC1O[C@@H](S[C@@H]2CCCC(n3cc(-c4ccsc4)nn3)C2O)C(O)[C@@H](n2cc(-c3ccsc3)nn2)[C@H]1O	CHEMBL4915_4y24_CHEMBL3680814	6.455931955649724	OCC1O[C@@H](S[C@@H]2CCCC(n3cc(-c4ccsc4)nn3)C2O)C(O)[C@@H](n2cc(-c3ccsc3)nn2)[C@H]1O	1.0
CHEMBL4531_5ody_CHEMBL4077188	7.721246399047171	CCCCNC(=O)c1cn([C@@H]2[C@@H](O)[C@H](SS[C@@H]3O[C@H](CO)[C@H](O)[C@H](n4cc(-c5cc(F)c(F)c(F)c5)nn4)[C@H]3O)O[C@H](CO)[C@@H]2O)nn1	CHEMBL4915_4y24_CHEMBL4077188	4.200659450546418	CCCCNC(=O)c1cn([C@@H]2[C@@H](O)[C@H](SS[C@@H]3O[C@H](CO)[C@H](O)[C@H](n4cc(-c5cc(F)c(F)c(F)c5)nn4)[C@H]3O)O[C@H](CO)[C@@H]2O)nn1	1.0
CHEMBL4531_6eog_CHEMBL1254600	3.886056647693163	COc1cccc(-c2cn([C@@H]3[C@@H](O)[C@H](SC)O[C@H](CO)[C@@H]3O)nn2)c1	CHEMBL5008_5h9q_CHEMBL1254600	2.552841968657781	COc1cccc(-c2cn([C@@H]3[C@@H](O)[C@H](SC)O[C@H](CO)[C@@H]3O)nn2)c1	1.0
CHEMBL4531_6eog_CHEMBL4083889	5.055517327849831	Cc1ccc(S[C@@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4ccc(F)c(F)c4)nn3)[C@H]2O)cc1	CHEMBL4915_4y24_CHEMBL4083889	3.2757241303992117	Cc1ccc(S[C@@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4ccc(F)c(F)c4)nn3)[C@H]2O)cc1	1.0
CHEMBL4575_5y86_CHEMBL269538	6.096910013008057	COc1ccc2c(c1)[nH]c1c(C)nccc12	CHEMBL2292_3anr_CHEMBL269538	7.481486060122112	COc1ccc2c(c1)[nH]c1c(C)nccc12	1.0
CHEMBL4581_5zo8_CHEMBL399251	7.006123085058789	N[C@H](CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O	CHEMBL4581_3ken_CHEMBL392695	6.9694002780340485	N[C@@H](CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O	1.0
CHEMBL4581_5zo8_CHEMBL409295	5.698970004336019	Cc1ccc(C(SC[C@H](N)C(=O)O)(c2ccccc2)c2ccc(C)cc2)cc1	CHEMBL4581_3ken_CHEMBL429597	7.433230545814892	Cc1ccc(C(SC[C@H](N)C(=O)O)(c2ccccc2)c2ccccc2)cc1	1.0
CHEMBL4722_6hjj_CHEMBL1970879	6.699991797446188	COc1cc(-c2nn(C3CCC(N4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C	CHEMBL3234_2c0o_CHEMBL197603	5.9136401693252525	COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C	1.0
CHEMBL4722_6hjk_CHEMBL1972584	8.100015437450608	CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1	CHEMBL203_5j9y_CHEMBL1972584	6.0999990348465305	CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1	1.0
CHEMBL4822_6fgy_CHEMBL3653419	7.2441251443275085	NC1=NC(CF)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COC1	CHEMBL4822_5clm_CHEMBL3653417	7.585026652029183	NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)COC1	1.0
CHEMBL4860_6gl8_CHEMBL4083870	6.853871964321763	Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2cccc4c(C(=O)O)cn(C)c24)C3=O)cc(C)c1Cl	CHEMBL4361_5vkc_CHEMBL4083870	8.795880017344075	Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2cccc4c(C(=O)O)cn(C)c24)C3=O)cc(C)c1Cl	1.0
CHEMBL4860_6gl8_CHEMBL4091647	6.356547323513813	Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2ccc(C(=O)O)c4ccn(C)c24)C3=O)cc(C)c1Cl	CHEMBL4361_5vkc_CHEMBL4091647	8.270303756120384	Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2ccc(C(=O)O)c4ccn(C)c24)C3=O)cc(C)c1Cl	1.0
CHEMBL4860_6gl8_CHEMBL4469869	5.886056647693162	Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)[C@H](C)CN(c2cn(C)c4ccc(C(=O)O)cc24)C3=O)cc(C)c1Cl	CHEMBL4361_5vkc_CHEMBL4469869	9.990649750666881	Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)[C@H](C)CN(c2cn(C)c4ccc(C(=O)O)cc24)C3=O)cc(C)c1Cl	1.0
CHEMBL4860_6gl8_CHEMBL4469869	5.886056647693162	Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)[C@H](C)CN(c2cn(C)c4ccc(C(=O)O)cc24)C3=O)cc(C)c1Cl	CHEMBL4361_5vkc_CHEMBL4584487	8.505275091166654	Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)[C@@H](C)CN(c2cn(C)c4ccc(C(=O)O)cc24)C3=O)cc(C)c1Cl	1.0
CHEMBL5023_6ggn_CHEMBL3653221	8.446116973356126	COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1	CHEMBL5023_3w69_CHEMBL3657108	6.9019449603307566	COc1ncc(-c2nc3c(n2C(C)C)[C@@H](c2ccc(Cl)cc2)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1	1.0
CHEMBL5023_6ggn_CHEMBL3653245	10.397940008672037	COc1ccc(CO)cc1-c1nc2c(n1C(C)C)[C@H](c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O	CHEMBL5023_5lay_CHEMBL3653174	9.853871964321762	COc1ccc(CO)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O	1.0
CHEMBL5023_6ggn_CHEMBL3653246	8.958607314841776	COc1ccc(CO)cc1-c1nc2c(n1C(C)C)[C@@H](c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O	CHEMBL5023_5lay_CHEMBL3653174	9.853871964321762	COc1ccc(CO)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O	1.0
CHEMBL5023_6ggn_CHEMBL3653294	9.443697499232712	COc1nc(N)ncc1-c1nc2c(n1C(C)C)[C@H](c1ccc(C#N)cc1)N(c1cccc(Cl)c1F)C2=O	CHEMBL5023_5lay_CHEMBL3653295	6.9763360818022075	COc1nc(N)ncc1-c1nc2c(n1C(C)C)[C@@H](c1ccc(C#N)cc1)N(c1cccc(Cl)c1F)C2=O	1.0
CHEMBL5023_6ggn_CHEMBL3653301	8.7594507517174	COc1ncc(-c2nc3c(n2[C@@H](C)CO)C(c2ccc(Cl)cc2)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1	CHEMBL5023_3w69_CHEMBL3653271	10.045757490560677	COc1ncc(-c2nc3c(n2[C@H](C)CO)C(c2ccc(Cl)cc2)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1	1.0
CHEMBL5023_6ggn_CHEMBL3656986	9.958607314841776	COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1	CHEMBL5023_3w69_CHEMBL3653183	9.863279432843592	COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1	1.0
CHEMBL5023_6ggn_CHEMBL3656986	9.958607314841776	COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1	CHEMBL5023_3w69_CHEMBL3656985	7.801342913045577	COc1ncc(-c2nc3c(n2C(C)C)[C@@H](c2ccc(Cl)cc2)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1	1.0
CHEMBL5023_6ggn_CHEMBL3657037	8.268411234813259	COc1ccc(C(=O)NC(C)C)cc1-c1nc2c(n1C(C)C)[C@@H](c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O	CHEMBL5023_3w69_CHEMBL3653169	9.82390874094432	COc1ccc(C(=O)NC(C)C)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O	1.0
CHEMBL5023_6ggn_CHEMBL3657037	8.268411234813259	COc1ccc(C(=O)NC(C)C)cc1-c1nc2c(n1C(C)C)[C@@H](c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O	CHEMBL5023_3w69_CHEMBL3657038	10.096910013008056	COc1ccc(C(=O)NC(C)C)cc1-c1nc2c(n1C(C)C)[C@H](c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O	1.0
CHEMBL5023_6ggn_CHEMBL3657107	9.906578314837763	COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1	CHEMBL5023_3w69_CHEMBL3657108	6.9019449603307566	COc1ncc(-c2nc3c(n2C(C)C)[C@@H](c2ccc(Cl)cc2)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1	1.0
CHEMBL5023_6ggn_CHEMBL3691746	9.602059991327963	COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(C#N)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O	CHEMBL5023_5trf_CHEMBL3691775	7.643974142806878	COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)[C@@H](c1ccc(C#N)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O	1.0
CHEMBL5023_6ggn_CHEMBL3691774	9.920818753952377	COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)[C@H](c1ccc(C#N)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O	CHEMBL5023_5trf_CHEMBL3691775	7.643974142806878	COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)[C@@H](c1ccc(C#N)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O	1.0
CHEMBL5023_6i3s_CHEMBL3653320	9.0	COCCOc1ncc(Cl)cc1-c1nc(-c2noc(=O)[nH]2)cc2nc(N3CCO[C@@H]4CCC[C@H]43)n(C[C@H]3CC[C@H](C)CC3)c12	CHEMBL5023_3w69_CHEMBL3653321	7.67778070526608	COCCOc1ncc(Cl)cc1-c1nc(-c2noc(=O)[nH]2)cc2nc(N3CCO[C@H]4CCC[C@@H]43)n(C[C@H]3CC[C@H](C)CC3)c12	1.0
CHEMBL5023_6i3s_CHEMBL3657115	7.387746093903563	COc1ncc(-c2nc3c(n2[C@H](C)CO)[C@@H](c2ccc(Cl)cc2)N(c2cccc(Cl)c2F)C3=O)c(OC)n1	CHEMBL5023_5lay_CHEMBL3657116	9.970616222314789	COc1ncc(-c2nc3c(n2[C@H](C)CO)[C@H](c2ccc(Cl)cc2)N(c2cccc(Cl)c2F)C3=O)c(OC)n1	1.0
CHEMBL5023_6i3s_CHEMBL4113308	6.889410289700751	CC1CCC(Cn2c(N3CCO[C@@H]4CN(Cc5ccccc5)CC[C@H]43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1	CHEMBL5023_4mdn_CHEMBL3654190	6.889410289700751	C[C@H]1CC[C@H](Cn2c(N3CCO[C@@H]4CN(Cc5ccccc5)CC[C@H]43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1	1.0
CHEMBL5284_6cmj_CHEMBL550110	7.700057099977232	CCc1cc(-c2c[nH]c3ncc(-c4ccccc4)cc23)ccc1C(=O)O	CHEMBL2343_3hdm_CHEMBL550110	6.923855827808473	CCc1cc(-c2c[nH]c3ncc(-c4ccccc4)cc23)ccc1C(=O)O	1.0
CHEMBL5284_6cmj_CHEMBL550795	6.699991797446188	O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1	CHEMBL2343_3hdm_CHEMBL550795	6.641998328182599	O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1	1.0
CHEMBL5284_6cmj_CHEMBL558642	8.100015437450608	O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1C1CCCC1	CHEMBL2343_3hdm_CHEMBL558642	7.886056647693162	O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1C1CCCC1	1.0
CHEMBL5284_6cmj_CHEMBL564555	7.599980364934843	CC(C)Cc1cc(-c2c[nH]c3ncc(-c4ccccc4)cc23)ccc1C(=O)O	CHEMBL2343_3hdm_CHEMBL564555	7.268801001050522	CC(C)Cc1cc(-c2c[nH]c3ncc(-c4ccccc4)cc23)ccc1C(=O)O	1.0
CHEMBL5284_6cmj_CHEMBL564824	5.899998417198647	COC(=O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1	CHEMBL2343_3hdm_CHEMBL564824	5.5003129173815966	COC(=O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1	1.0
CHEMBL5285_5vio_CHEMBL3890544	7.299988937677887	CC[C@@H](C)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1	CHEMBL5285_5uor_CHEMBL3943495	7.700057099977232	CC[C@H](C)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1	1.0
CHEMBL5285_5vio_CHEMBL3962015	8.0	C[C@H](CO)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1	CHEMBL5285_5uor_CHEMBL3934521	7.500038134403809	C[C@@H](CO)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1	1.0
CHEMBL5747_5w0l_CHEMBL4061600	8.142835120127382	CC(=O)N1CCc2c(c(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)nn2[C@H]2CCOC2)C1	CHEMBL1163125_5ku3_CHEMBL4061600	5.251811972993798	CC(=O)N1CCc2c(c(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)nn2[C@H]2CCOC2)C1	1.0
CHEMBL6031_5ttg_CHEMBL1231795	7.721246399047171	COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCC1	CHEMBL6032_3rjw_CHEMBL1231795	5.847711655616942	COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCC1	1.0
CHEMBL6031_5ttg_CHEMBL1231795	7.721246399047171	COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCC1	CHEMBL6032_3rjw_CHEMBL1829302	6.771816983435477	COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCCC1	1.0
CHEMBL6031_5ttg_CHEMBL2441082	8.602059991327963	COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1	CHEMBL6032_5vse_CHEMBL2441082	8.431798275933005	COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1	1.0
CHEMBL6031_5ttg_CHEMBL4062510	6.092588639225414	COc1cc2nc(N3CCOCC3)nc(NC3CCN(C)CC3)c2cc1C	CHEMBL6032_5vse_CHEMBL4062510	5.3904055907747805	COc1cc2nc(N3CCOCC3)nc(NC3CCN(C)CC3)c2cc1C	1.0
CHEMBL6031_5ttg_CHEMBL4063569	7.920818753952375	COc1cc2nc(N3CCCC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vsc_CHEMBL4063569	6.5044556624535526	COc1cc2nc(N3CCCC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
CHEMBL6031_5ttg_CHEMBL4063767	7.698970004336019	CCCN(CC)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5tuy_CHEMBL4063767	6.317854923626168	CCCN(CC)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4063977	7.585026652029183	CCN1CCC(Nc2nc(N3CCOCC3)nc3cc(OC)c(OC)cc23)CC1	CHEMBL6032_5vse_CHEMBL4063977	6.490797477668897	CCN1CCC(Nc2nc(N3CCOCC3)nc3cc(OC)c(OC)cc23)CC1	1.0
CHEMBL6031_5ttg_CHEMBL4066625	7.356547323513813	CCCCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5tuy_CHEMBL4066625	6.121478204498794	CCCCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4066625	7.356547323513813	CCCCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5vse_CHEMBL4086403	6.214670164989233	CCCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4066625	7.356547323513813	CCCCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	CHEMBL6032_5vse_CHEMBL4104299	6.467245621007503	CCCCCNc1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1	1.0
CHEMBL6031_5ttg_CHEMBL4067656	7.468521082957745	COc1cc2nc(C3CCCCC3)nc(NC3CCN(C)CC3)c2cc1OC	CHEMBL6032_5vse_CHEMBL4067656	6.358525889495901	COc1cc2nc(C3CCCCC3)nc(NC3CCN(C)CC3)c2cc1OC	1.0
